filter,filter_label,d_p_mm,porosity,thickness_mm,U_mps,Cp_holes,top,Darcy_d_1pm2,Forch_f_1pm,Q_filter_Lpm,Q_top_Lpm,Q_holes_Lpm,V_face_mps,dp_filter_Pa,q_Pa,residence_ms,Re_particle
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,6,0.1,capped,31121399.176954735,5281.207133058984,6.289198579513067,0.0,6.289198579525838,0.11545063921753529,1.9308327691194904,21.599999999999998,70.15985407181468,30.616744101887814
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,6,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,3.8764738471006335,-74.53684183609872,78.41331568319934,0.0711603200152851,1.0103431655921584,21.599999999999998,113.8274813584331,18.871245086926436
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,6,0.3,capped,31121399.176954735,5281.207133058984,13.127616791105424,0.0,13.127616791105519,0.2409832875802299,5.755723051902421,21.599999999999998,33.612289388753936,63.9071701870223
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,6,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,11.282372272054134,-84.20610250199057,95.4884747740447,0.20711018649369706,4.546545615857031,21.599999999999998,39.10961665927767,54.92424835191966
F1,coarse granules d_p=4 mm,4.0,0.45,18.0,6,0.6,capped,31121399.176954735,5281.207133058984,20.063925597617,0.0,20.06392559761701,0.36831291080608486,11.471779246477235,21.599999999999998,21.99216959913907,97.6741420922214
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,1,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-0.11604927112071506,-11.134328833396989,11.01827956227675,-0.0021303131650603616,-0.043717684332513385,0.6,inf,0.5649449277508142
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,1,0.1,capped,31121399.176954735,5281.207133058984,0.15087594636020796,0.0,0.15087594636020088,0.0027696254506222318,0.0570394561582622,0.6,5849.166354374907,0.7344863073473322
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,1,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,0.1010023909492578,-12.565586045517035,12.666588436466293,0.0018540980142646465,0.03799085436872114,0.6,8737.4021628652,0.49169450102045875
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,1,0.3,capped,31121399.176954735,5281.207133058984,0.4394929053359605,0.0,0.43949290533595037,0.008067758747178378,0.17102862593159537,0.6,2007.9926169911557,2.1395161318484095
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,1,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,0.4109108707952148,-14.433050059627517,14.843960930422732,0.007543079153085763,0.15945445874337816,0.6,2147.664060156762,2.0003745820337935
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,1,0.6,capped,31121399.176954735,5281.207133058984,0.8445854187438059,0.0,0.8445854187438051,0.015504030479401961,0.34182219142376785,0.6,1044.8895867124795,4.111566093985051
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,2,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-0.43536519134904944,-22.320170261784227,21.88480507043536,-0.00799198641907152,-0.1693532463934746,2.4,inf,2.119421812792447
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,2,0.1,capped,31121399.176954735,5281.207133058984,0.577945061928584,0.0,0.5779450619325902,0.010609321042847255,0.22798319253313942,2.4,1526.959164924314,2.813521602523029
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,2,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,0.3786172149620044,-25.085520379100128,25.464137594062144,0.006950265432628571,0.14645285721920934,2.4,2330.846232713332,1.8431643136252565
